community,,14365,,3395,,305,,1640,,1955,,535,,894,,1095,,174,,598,,728,,124,Province / Territory,Population
Old Masset,pre-2000-single,111,2001-2015-single,0,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,BC,475
Pangnirtung,pre-2000-single,190,2001-2015-single,10,post-2016-single,0,pre-2000-semi,40,2001-2015-semi,30,post-2016-semi,0,pre-2000-row-mid,51,2001-2015-row-mid,24,post-2016-row-mid,0,pre-2000-row-end,34,2001-2015-row-end,16,post-2016-row-end,0,NU,1608
Paulatuk,pre-2000-single,40,2001-2015-single,0,post-2016-single,0,pre-2000-semi,5,2001-2015-semi,25,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,6,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,4,post-2016-row-end,0,NT,298
Peawanuck,pre-2000-single,65,2001-2015-single,0,post-2016-single,10,pre-2000-semi,0,2001-2015-semi,5,post-2016-semi,5,pre-2000-row-mid,3,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,2,2001-2015-row-end,0,post-2016-row-end,0,ON,247
Pond Inlet,pre-2000-single,135,2001-2015-single,40,post-2016-single,0,pre-2000-semi,35,2001-2015-semi,15,post-2016-semi,5,pre-2000-row-mid,27,2001-2015-row-mid,39,post-2016-row-mid,12,pre-2000-row-end,18,2001-2015-row-end,26,post-2016-row-end,8,NU,1555
Port Clements,pre-2000-single,150,2001-2015-single,0,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,BC,340
Port Hope Simpson,pre-2000-single,150,2001-2015-single,0,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,5,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,NL,403
Postville,pre-2000-single,60,2001-2015-single,10,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,NL,188
Puvirnituq,pre-2000-single,95,2001-2015-single,75,post-2016-single,0,pre-2000-semi,80,2001-2015-semi,165,post-2016-semi,40,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,QC,2129
Qikiqtarjuaq,pre-2000-single,80,2001-2015-single,0,post-2016-single,0,pre-2000-semi,15,2001-2015-semi,15,post-2016-semi,5,pre-2000-row-mid,18,2001-2015-row-mid,9,post-2016-row-mid,0,pre-2000-row-end,12,2001-2015-row-end,6,post-2016-row-end,0,NU,593
Quaqtaq,pre-2000-single,40,2001-2015-single,10,post-2016-single,0,pre-2000-semi,20,2001-2015-semi,25,post-2016-semi,15,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,QC,453
Ramea,pre-2000-single,205,2001-2015-single,0,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,NL,388
Rankin Inlet,pre-2000-single,330,2001-2015-single,45,post-2016-single,0,pre-2000-semi,60,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,51,2001-2015-row-mid,84,post-2016-row-mid,0,pre-2000-row-end,34,2001-2015-row-end,56,post-2016-row-end,0,NU,2975
Resolute,pre-2000-single,45,2001-2015-single,5,post-2016-single,0,pre-2000-semi,5,2001-2015-semi,5,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,3,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,2,post-2016-row-end,0,NU,183
Rigolet,pre-2000-single,100,2001-2015-single,15,post-2016-single,10,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,NL,327
Sachs Harbour,pre-2000-single,30,2001-2015-single,0,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,5,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,NT,104
Salluit,pre-2000-single,130,2001-2015-single,0,post-2016-single,0,pre-2000-semi,40,2001-2015-semi,105,post-2016-semi,65,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,QC,1580
Sambaa K'e,pre-2000-single,0,2001-2015-single,35,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,NT,97
Sanikiluaq,pre-2000-single,35,2001-2015-single,75,post-2016-single,0,pre-2000-semi,20,2001-2015-semi,5,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,27,post-2016-row-mid,30,pre-2000-row-end,0,2001-2015-row-end,18,post-2016-row-end,20,NU,1010
Shamattawa,pre-2000-single,115,2001-2015-single,25,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,9,2001-2015-row-mid,9,post-2016-row-mid,0,pre-2000-row-end,6,2001-2015-row-end,6,post-2016-row-end,0,MB,1425
St Lewis,pre-2000-single,0,2001-2015-single,39,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,2,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,1,post-2016-row-end,0,NL,181
St. Brendan's,pre-2000-single,70,2001-2015-single,0,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,NL,125
Sultan,pre-2000-single,0,2001-2015-single,25,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,ON,45
Summer Beaver,pre-2000-single,0,2001-2015-single,75,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,5,post-2016-semi,5,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,3,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,2,ON,355
Tadoule Lake,pre-2000-single,85,2001-2015-single,0,post-2016-single,0,pre-2000-semi,10,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,12,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,8,2001-2015-row-end,0,post-2016-row-end,0,MB,324
Taloyoak,pre-2000-single,105,2001-2015-single,0,post-2016-single,0,pre-2000-semi,10,2001-2015-semi,10,post-2016-semi,0,pre-2000-row-mid,15,2001-2015-row-mid,27,post-2016-row-mid,0,pre-2000-row-end,10,2001-2015-row-end,18,post-2016-row-end,0,NU,934
Tasiujaq,pre-2000-single,15,2001-2015-single,15,post-2016-single,0,pre-2000-semi,25,2001-2015-semi,25,post-2016-semi,20,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,QC,420
Telegraph Creek,pre-2000-single,10,2001-2015-single,5,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,BC,244
Tlatlasikwala,pre-2000-single,15,2001-2015-single,0,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,BC,65
Toad River Area,pre-2000-single,2,2001-2015-single,5,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,1,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,1,BC,40
Tsay Keh Dene,pre-2000-single,0,2001-2015-single,0,post-2016-single,75,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,BC,229
Tsiigehtchic,pre-2000-single,40,2001-2015-single,0,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,10,post-2016-semi,5,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,NT,138
Tuktoyaktuk,pre-2000-single,160,2001-2015-single,0,post-2016-single,0,pre-2000-semi,45,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,21,2001-2015-row-mid,9,post-2016-row-mid,0,pre-2000-row-end,14,2001-2015-row-end,6,post-2016-row-end,0,NT,937
Tulita,pre-2000-single,75,2001-2015-single,15,post-2016-single,0,pre-2000-semi,15,2001-2015-semi,15,post-2016-semi,0,pre-2000-row-mid,3,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,2,2001-2015-row-end,0,post-2016-row-end,0,NT,396
Uchucklesaht,pre-2000-single,44,2001-2015-single,14,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,9,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,6,post-2016-row-end,0,BC,313
Ulukhaktok,pre-2000-single,0,2001-2015-single,90,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,20,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,12,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,8,post-2016-row-end,0,NT,408
Umiujaq,pre-2000-single,10,2001-2015-single,0,post-2016-single,0,pre-2000-semi,65,2001-2015-semi,30,post-2016-semi,35,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,3,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,2,QC,541
Watson Lake,pre-2000-single,300,2001-2015-single,0,post-2016-single,85,pre-2000-semi,20,2001-2015-semi,5,post-2016-semi,0,pre-2000-row-mid,3,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,2,2001-2015-row-end,0,post-2016-row-end,0,YT,1133
Webequie,pre-2000-single,130,2001-2015-single,10,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,5,post-2016-semi,20,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,3,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,2,ON,723
Wekweètì,pre-2000-single,0,2001-2015-single,25,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,5,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,NT,109
Whale Cove,pre-2000-single,55,2001-2015-single,5,post-2016-single,0,pre-2000-semi,15,2001-2015-semi,15,post-2016-semi,0,pre-2000-row-mid,6,2001-2015-row-mid,6,post-2016-row-mid,3,pre-2000-row-end,4,2001-2015-row-end,4,post-2016-row-end,2,NU,470
Whapmagoostui,pre-2000-single,105,2001-2015-single,40,post-2016-single,0,pre-2000-semi,40,2001-2015-semi,20,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,3,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,2,post-2016-row-end,0,QC,1022
Whati,pre-2000-single,0,2001-2015-single,115,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,10,post-2016-semi,5,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,NT,543
Whitesand,pre-2000-single,0,2001-2015-single,60,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,10,post-2016-semi,5,pre-2000-row-mid,0,2001-2015-row-mid,18,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,12,post-2016-row-end,0,ON,297
Wrigley,pre-2000-single,35,2001-2015-single,0,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,0,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,NT,117
Xeni Gwet'in First Nation,pre-2000-single,0,2001-2015-single,91,post-2016-single,0,pre-2000-semi,0,2001-2015-semi,0,post-2016-semi,18,pre-2000-row-mid,0,2001-2015-row-mid,0,post-2016-row-mid,0,pre-2000-row-end,0,2001-2015-row-end,0,post-2016-row-end,0,BC,468
